user,department,role,business_unit,login_count,logoff_count,night_login_count,weekend_login_count,unique_pc_count,night_login_ratio,weekend_login_ratio,pc_switching_frequency,usb_connect_count,usb_disconnect_count,usb_total_activity,usb_connect_ratio,file_copy_count,avg_daily_file_copy,max_daily_file_copy,email_sent_count,external_email_count,avg_attachment_count,avg_email_size,external_email_ratio,website_visit_count,unique_domain_count,avg_daily_web_activity,O,C,E,A,N,threat_label
RVC0232,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3068,1466,0.35,30014.11,0.4778,32870,156,95.0,34.0,20.0,47.0,38.0,25.0,0
RVF0201,3 - Contracts,AdministrativeAssistant,1,635,366,0,0,2,0.0,0.0,0.0031,687,342,1029,0.6676,252,2.77,8,3692,1670,0.5,29745.49,0.4523,39444,134,114.0,36.0,32.0,38.0,29.0,28.0,0
RYB0718,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,163,0.33,30063.29,0.4851,3460,105,10.0,19.0,18.0,42.0,13.0,21.0,0
RZC0746,2 - Sales,Salesman,1,925,528,0,241,10,0.0,0.2605,0.0108,0,0,0,0.0,0,0.0,0,6893,3258,0.5,29880.6,0.4727,77760,167,162.0,15.0,38.0,33.0,43.0,26.0,0
SAA0999,2 - ManufacturingEngineering,ElectricalEngineer,1,630,355,0,0,2,0.0,0.0,0.0032,5971,2979,8950,0.6672,8468,24.47,27,3016,1646,0.6,29756.46,0.5458,31140,187,90.0,20.0,17.0,34.0,11.0,36.0,0
SAB0781,3 - FieldService,Technician,1,622,346,0,0,1,0.0,0.0,0.0016,733,364,1097,0.6682,1441,6.08,14,1003,386,0.87,29272.5,0.3848,10005,83,29.0,36.0,35.0,24.0,30.0,28.0,0
SAC0592,3 - Assembly,ProductionLineWorker,1,614,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,341,190,0.71,29368.63,0.5572,3460,164,10.0,24.0,18.0,23.0,42.0,26.0,0
SAC0687,2 - SoftwareManagement,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3034,1490,0.19,30040.79,0.4911,32870,178,95.0,20.0,49.0,37.0,19.0,22.0,0
SAH0599,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,195,0.51,29070.98,0.5838,3460,145,10.0,13.0,22.0,44.0,18.0,22.0,0
SAK0375,6 - Security,ITAdmin,1,1414,1414,671,0,629,0.4745,0.0,0.4448,0,0,0,0.0,0,0.0,0,3649,1826,0.81,29855.97,0.5004,39444,218,114.0,16.0,20.0,27.0,16.0,31.0,0
SAP0867,2 - Sales,Salesman,1,146,146,0,0,1,0.0,0.0,0.0068,0,0,0,0.0,0,0.0,0,2138,1132,0.0,30100.25,0.5295,23652,149,162.0,13.0,25.0,43.0,19.0,30.0,0
SAT0194,1 - Purchasing,PurchasingClerk,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3649,1853,0.34,29738.21,0.5078,39444,225,114.0,14.0,19.0,36.0,23.0,35.0,0
SBD0913,3 - Assembly,AssemblySupervisor,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1008,559,0.72,30021.77,0.5546,10034,174,29.0,45.0,16.0,19.0,19.0,42.0,0
SBH0537,2 - SoftwareManagement,Manager,1,694,386,0,53,1,0.0,0.0764,0.0014,278,138,416,0.6683,428,4.7,12,4812,2442,0.53,30021.48,0.5075,55198,205,143.0,34.0,21.0,14.0,13.0,33.0,0
SBK0161,3 - FieldService,Director,1,707,443,0,0,3,0.0,0.0,0.0042,0,0,0,0.0,0,0.0,0,6001,3001,0.53,29984.74,0.5001,65740,172,190.0,14.0,27.0,23.0,41.0,39.0,0
SBN0495,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5107,2775,0.36,30075.52,0.5434,56052,227,162.0,39.0,22.0,43.0,24.0,21.0,0
SBN0866,2 - Sales,Salesman,1,372,372,21,1,1,0.0565,0.0027,0.0027,751,374,1125,0.6676,5864,24.43,27,5047,2431,0.52,29861.81,0.4817,56052,197,162.0,41.0,34.0,41.0,24.0,22.0,0
SBN0971,3 - Assembly,ProductionLineWorker,1,449,449,0,94,1,0.0,0.2094,0.0022,350,174,524,0.6679,577,4.58,11,434,143,0.62,29547.04,0.3295,4490,61,10.0,41.0,40.0,17.0,47.0,30.0,0
SBQ0786,1 - Research,LabManager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4659,2654,0.39,29976.63,0.5697,49335,237,143.0,41.0,17.0,19.0,44.0,34.0,0
SCB0534,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1014,533,0.0,30313.86,0.5256,10034,148,29.0,20.0,18.0,35.0,22.0,29.0,0
SCF0608,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5377,2865,0.2,29912.7,0.5328,56052,192,162.0,35.0,18.0,42.0,42.0,36.0,0
SCP0130,3 - Assembly,AssemblySupervisor,1,459,459,0,0,2,0.0,0.0,0.0044,1427,710,2137,0.6678,1615,5.23,16,1001,484,0.8,29642.33,0.4835,10034,131,29.0,42.0,18.0,35.0,32.0,24.0,0
SDB0106,3 - Engineering,MechanicalEngineer,1,696,424,0,0,3,0.0,0.0,0.0043,0,0,0,0.0,0,0.0,0,3031,1395,0.5,29993.89,0.4602,32870,173,95.0,35.0,46.0,26.0,27.0,37.0,0
SDF0017,1 - Personnel,HumanResourceSpecialist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3690,1378,0.34,30122.21,0.3734,39444,101,114.0,11.0,40.0,39.0,18.0,30.0,0
SDO0170,2 - Sales,Salesman,1,607,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,5016,2681,0.58,30125.76,0.5345,55728,183,162.0,35.0,47.0,22.0,45.0,26.0,0
SED0886,3 - FieldService,Technician,1,718,454,23,2,2,0.032,0.0028,0.0028,0,0,0,0.0,0,0.0,0,1014,528,0.59,29569.4,0.5207,10034,100,29.0,22.0,18.0,18.0,35.0,28.0,0
SEJ0677,1 - Research,Mathematician,1,176,176,0,0,1,0.0,0.0,0.0057,0,0,0,0.0,0,0.0,0,1535,559,0.0,30087.0,0.3642,16720,102,95.0,44.0,39.0,23.0,36.0,25.0,0
SER0165,2 - Sales,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3699,1548,0.0,29970.39,0.4185,39330,102,114.0,20.0,15.0,24.0,17.0,27.0,0
SES0477,2 - Sales,Salesman,1,622,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,5005,1905,0.78,30066.96,0.3806,56052,91,162.0,38.0,40.0,13.0,39.0,29.0,0
SGB0140,3 - Assembly,ProductionLineWorker,1,728,461,0,0,3,0.0,0.0,0.0041,0,0,0,0.0,0,0.0,0,336,178,0.64,29482.35,0.5298,3460,128,10.0,50.0,45.0,40.0,16.0,24.0,0
SGG0787,2 - SoftwareManagement,Manager,1,602,346,0,0,1,0.0,0.0,0.0017,0,0,0,0.0,0,0.0,0,4651,2316,0.78,29937.56,0.498,49478,162,143.0,14.0,27.0,10.0,20.0,31.0,0
SGM0021,2 - EmployeeRelations,AdministrativeAssistant,1,625,346,0,0,1,0.0,0.0,0.0016,2069,1030,3099,0.6676,2596,7.57,15,3682,2253,0.58,29892.94,0.6119,39444,199,114.0,41.0,12.0,26.0,41.0,33.0,0
SGS0268,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3026,1384,0.21,30190.14,0.4574,32870,140,95.0,47.0,45.0,30.0,19.0,22.0,0
SHR0334,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1011,521,0.0,30013.15,0.5153,10034,103,29.0,36.0,41.0,45.0,19.0,31.0,0
SHW0578,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,333,145,0.54,29180.08,0.4354,3460,92,10.0,39.0,42.0,14.0,49.0,31.0,0
SIJ0661,1 - Research,LabManager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4681,2366,0.17,30427.72,0.5054,49335,175,143.0,40.0,17.0,14.0,15.0,21.0,0
SJC0333,3 - FieldService,Technician,1,457,457,0,0,2,0.0,0.0,0.0044,0,0,0,0.0,0,0.0,0,1011,515,0.79,30395.16,0.5094,10034,139,29.0,22.0,39.0,31.0,36.0,29.0,0
SJF0094,3 - Engineering,MaterialsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3360,1986,0.64,29966.41,0.5911,32870,142,95.0,35.0,19.0,16.0,44.0,30.0,0
SJO0209,6 - Security,SecurityGuard,1,753,474,0,0,3,0.0,0.0,0.004,264,131,395,0.6684,372,3.96,12,4775,2073,0.78,29786.37,0.4341,50479,139,143.0,39.0,45.0,18.0,39.0,35.0,0
SJW0451,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,339,155,0.0,29432.28,0.4572,3460,115,10.0,43.0,30.0,16.0,50.0,28.0,0
SKG0759,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1002,523,0.9,30197.09,0.522,10034,101,29.0,22.0,15.0,43.0,41.0,26.0,0
SLB0049,1 - Research,Director,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,6061,2987,0.41,29916.19,0.4928,65740,205,190.0,14.0,27.0,16.0,22.0,20.0,0
SLP0762,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1002,538,0.36,30208.31,0.5369,10034,173,29.0,26.0,13.0,40.0,18.0,26.0,0
SLT0907,3 - FieldService,Technician,1,173,173,0,0,1,0.0,0.0,0.0058,0,0,0,0.0,0,0.0,0,499,260,0.47,30310.01,0.521,5017,126,29.0,16.0,15.0,43.0,27.0,27.0,0
SMB0804,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3039,1316,0.0,29926.03,0.433,32870,89,95.0,38.0,10.0,19.0,36.0,33.0,0
SMH0291,3 - Assembly,ProductionLineWorker,1,957,584,0,251,3,0.0,0.2623,0.0031,0,0,0,0.0,0,0.0,0,467,240,0.24,30369.28,0.5139,4800,134,10.0,23.0,22.0,10.0,24.0,32.0,0
SMW0084,3 - Engineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3044,1070,0.41,30255.02,0.3515,32870,98,95.0,20.0,37.0,39.0,48.0,27.0,0
SMY0792,1 - Research,Mathematician,1,686,416,0,0,20,0.0,0.0,0.0292,758,378,1136,0.6673,1209,5.26,13,3021,1499,0.55,29723.94,0.4962,32870,165,95.0,43.0,37.0,39.0,42.0,25.0,0
SNC0187,3 - FieldService,Technician,1,300,300,0,0,1,0.0,0.0,0.0033,251,125,376,0.6676,2321,23.21,27,876,442,0.6,29436.12,0.5046,8700,116,29.0,40.0,41.0,42.0,30.0,27.0,0
SNS0129,3 - Assembly,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3717,1750,0.43,30111.45,0.4708,39444,159,114.0,26.0,10.0,43.0,35.0,30.0,0
SOB0360,6 - Security,ITAdmin,1,890,890,432,0,479,0.4854,0.0,0.5382,0,0,0,0.0,0,0.0,0,2436,1256,0.0,29897.33,0.5156,25764,158,114.0,42.0,22.0,40.0,16.0,32.0,0
SOB0586,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,331,161,0.0,30354.28,0.4864,3460,98,10.0,45.0,35.0,23.0,24.0,30.0,0
SOF0808,2 - SoftwareManagement,ComputerProgrammer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3027,1402,0.34,29826.94,0.4632,32870,153,95.0,45.0,40.0,38.0,22.0,27.0,0
SOG0411,3 - Engineering,SystemsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3003,1328,0.68,30195.47,0.4422,32870,190,95.0,26.0,19.0,21.0,24.0,23.0,0
SPA0141,4 - QualityControl,AdministrativeAssistant,1,688,414,49,5,1,0.0712,0.0073,0.0015,0,0,0,0.0,0,0.0,0,3635,1329,0.69,29770.51,0.3656,37368,95,108.0,43.0,22.0,10.0,21.0,29.0,0
SRH0155,3 - FinancialPlanning,AdministrativeAssistant,1,742,470,21,27,3,0.0283,0.0364,0.004,0,0,0,0.0,0,0.0,0,3892,1738,0.57,29795.02,0.4466,41040,112,114.0,34.0,14.0,37.0,45.0,28.0,0
SRS0231,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3024,1535,0.21,29588.33,0.5076,32870,168,95.0,17.0,44.0,36.0,32.0,26.0,0
SSG0250,3 - Engineering,MechanicalEngineer,1,626,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3015,1152,0.76,29934.9,0.3821,32775,148,95.0,35.0,40.0,20.0,36.0,25.0,0
SSH0799,1 - Research,Scientist,1,737,472,0,0,3,0.0,0.0,0.0041,0,0,0,0.0,0,0.0,0,3001,1352,0.44,30037.1,0.4505,32870,144,95.0,23.0,18.0,31.0,31.0,40.0,0
SSJ0784,3 - FieldService,Technician,1,908,545,61,210,1,0.0672,0.2313,0.0011,0,0,0,0.0,0,0.0,0,1291,652,0.51,30476.36,0.505,13137,125,29.0,19.0,39.0,12.0,45.0,34.0,0
SSR0278,3 - Engineering,TestEngineer,1,196,196,0,0,1,0.0,0.0,0.0051,0,0,0,0.0,0,0.0,0,1688,915,0.0,30102.93,0.5421,18620,210,95.0,34.0,32.0,45.0,15.0,24.0,0
SSS0345,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1011,546,0.0,30169.56,0.5401,10034,143,29.0,40.0,21.0,38.0,16.0,20.0,0
SVL0803,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3033,1541,0.21,29649.82,0.5081,32870,196,95.0,27.0,35.0,20.0,36.0,32.0,0
SVL0940,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2991,1575,0.33,29993.52,0.5266,32870,191,95.0,15.0,42.0,26.0,15.0,34.0,0
SVS0871,2 - Sales,Salesman,1,738,470,0,0,3,0.0,0.0,0.0041,0,0,0,0.0,0,0.0,0,5038,2657,0.72,30004.92,0.5274,56052,176,162.0,23.0,15.0,34.0,28.0,33.0,0
SXM0895,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1003,437,0.19,30127.33,0.4357,10034,118,29.0,14.0,18.0,15.0,33.0,25.0,0
TAC0300,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,344,140,0.0,30637.31,0.407,3450,89,10.0,15.0,38.0,18.0,18.0,36.0,0
TAP0551,1 - Research,Physicist,1,417,247,5,1,3,0.012,0.0024,0.0072,10,5,15,0.6667,21,10.5,11,1960,1046,0.66,29836.05,0.5337,21377,210,94.59,25.0,17.0,27.0,20.0,22.0,1
TBT0461,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,339,180,0.44,29437.45,0.531,3460,108,10.0,43.0,42.0,13.0,30.0,28.0,0
TCD0009,Unknown,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3674,1728,0.44,30057.55,0.4703,39444,170,114.0,44.0,28.0,44.0,38.0,23.0,0
TDG0962,3 - Assembly,ProductionLineWorker,1,747,473,0,0,2,0.0,0.0,0.0027,0,0,0,0.0,0,0.0,0,336,188,0.56,29587.49,0.5595,3450,131,10.0,42.0,40.0,36.0,26.0,21.0,0
TDJ0998,2 - ManufacturingEngineering,MechanicalEngineer,1,622,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3013,1125,0.35,29774.66,0.3734,32870,120,95.0,34.0,40.0,10.0,42.0,36.0,0
TDS0984,3 - Training,ComputerTrainer,1,836,487,0,161,39,0.0,0.1926,0.0467,346,172,518,0.668,3378,23.79,27,3735,1748,0.18,29920.3,0.468,40850,176,95.0,39.0,39.0,15.0,40.0,38.0,0
TEB0251,3 - Engineering,MechanicalEngineer,1,636,368,0,0,2,0.0,0.0,0.0031,0,0,0,0.0,0,0.0,0,3029,1436,0.52,29934.51,0.4741,32870,149,95.0,44.0,50.0,22.0,13.0,36.0,0
TEM0093,3 - Engineering,MaterialsEngineer,1,247,247,0,0,1,0.0,0.0,0.004,0,0,0,0.0,0,0.0,0,2158,1124,0.34,30044.18,0.5209,23465,133,95.0,28.0,24.0,45.0,14.0,30.0,0
TEM0977,1 - Personnel,HumanResourceSpecialist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3694,1594,0.0,29813.27,0.4315,39444,108,114.0,22.0,19.0,40.0,45.0,29.0,0
TET0621,2 - Sales,Salesman,1,469,469,0,0,3,0.0,0.0,0.0064,0,0,0,0.0,0,0.0,0,5032,2553,0.82,30292.82,0.5074,56052,155,162.0,30.0,37.0,44.0,32.0,27.0,0
THD0448,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,163,0.2,30250.66,0.488,3460,102,10.0,41.0,32.0,29.0,38.0,32.0,0
THR0873,2 - Sales,Salesman,1,370,370,14,1,2,0.0378,0.0027,0.0054,5466,2724,8190,0.6674,8525,24.64,27,5032,2688,0.69,29886.12,0.5342,58820,216,170.0,37.0,44.0,21.0,40.0,38.0,0
TIW0299,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,135,0.42,30016.49,0.4006,3460,56,10.0,34.0,19.0,19.0,12.0,31.0,0
TJB0302,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,123,0.23,29736.34,0.3683,3460,65,10.0,42.0,47.0,24.0,40.0,29.0,0
TJD0996,2 - ManufacturingEngineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3015,1261,0.71,30301.6,0.4182,32870,124,95.0,34.0,22.0,42.0,16.0,32.0,0
TJG0582,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,162,0.0,30112.95,0.4821,3450,81,10.0,42.0,50.0,18.0,15.0,29.0,0
TLH0648,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1011,584,0.0,29916.1,0.5776,10034,154,29.0,32.0,35.0,18.0,24.0,26.0,0
TLK0993,1 - IndustrialEngineering,IndustrialEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3014,1284,0.0,30208.73,0.426,32870,127,95.0,41.0,36.0,40.0,35.0,22.0,0
TLM0797,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3009,1596,0.81,30224.47,0.5304,32870,183,95.0,43.0,42.0,34.0,23.0,36.0,0
TMA0069,2 - SoftwareManagement,SoftwareEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3057,1495,0.36,29807.62,0.489,32870,225,95.0,33.0,38.0,42.0,14.0,33.0,0
TNM0961,3 - Assembly,ProductionLineWorker,1,477,295,0,0,3,0.0,0.0,0.0063,984,490,1474,0.6676,526,3.53,9,247,130,0.72,30490.38,0.5263,2525,116,10.52,37.0,50.0,39.0,17.0,32.0,1
TOR0193,1 - Purchasing,AdministrativeAssistant,1,639,368,0,0,3,0.0,0.0,0.0047,0,0,0,0.0,0,0.0,0,3640,1861,0.77,29861.2,0.5113,39330,187,114.0,30.0,40.0,25.0,45.0,30.0,0
TPH0474,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,388,176,0.0,30018.72,0.4536,3460,98,10.0,44.0,39.0,14.0,21.0,35.0,0
TQS0212,6 - Security,SecurityGuard,1,352,352,0,0,7,0.0,0.0,0.0199,0,0,0,0.0,0,0.0,0,4661,2216,0.49,29975.0,0.4754,49478,150,143.0,14.0,42.0,45.0,20.0,27.0,0
TRK0914,1 - Research,Mathematician,1,345,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3002,1185,0.38,30017.42,0.3947,32870,78,95.0,40.0,19.0,14.0,33.0,30.0,0
TSB0437,3 - Engineering,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1020,537,0.23,29744.33,0.5265,10034,123,29.0,26.0,23.0,16.0,30.0,26.0,0
TSG0906,3 - FieldService,Technician,1,608,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,1008,430,0.84,30199.93,0.4266,10005,65,29.0,41.0,21.0,40.0,28.0,28.0,0
TSM0363,6 - Security,ITAdmin,1,1397,1397,671,0,624,0.4803,0.0,0.4467,0,0,0,0.0,0,0.0,0,3629,1396,0.4,29954.97,0.3847,39400,125,113.87,34.0,19.0,20.0,39.0,33.0,0
TSM0927,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3096,1617,0.43,29714.64,0.5223,32870,175,95.0,33.0,21.0,10.0,37.0,26.0,0
TSR0676,1 - Research,Scientist,1,619,346,0,0,1,0.0,0.0,0.0016,1424,708,2132,0.6679,532,3.22,9,3015,1433,0.52,30434.88,0.4753,34600,158,100.0,43.0,40.0,26.0,19.0,33.0,0
TTD1000,2 - ManufacturingEngineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3000,1786,0.36,30186.55,0.5953,32870,210,95.0,34.0,34.0,24.0,40.0,29.0,0
TUC0632,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1019,484,0.0,29779.79,0.475,10034,165,29.0,38.0,44.0,10.0,13.0,31.0,0
TVS0006,Unknown,VicePresident,1,630,366,0,0,3,0.0,0.0,0.0048,0,0,0,0.0,0,0.0,0,8994,4052,0.81,29993.51,0.4505,98610,105,285.0,43.0,43.0,37.0,20.0,41.0,0
TVS0050,2 - SoftwareManagement,Director,1,806,533,63,7,3,0.0782,0.0087,0.0037,0,0,0,0.0,0,0.0,0,6253,2185,0.49,29930.41,0.3494,65740,139,190.0,40.0,38.0,18.0,30.0,29.0,0
TYB0779,3 - FieldService,Technician,1,616,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,989,417,0.84,30443.66,0.4216,10034,107,29.0,24.0,20.0,35.0,36.0,34.0,0
UAD0771,3 - FieldService,Technician,1,647,367,0,0,2,0.0,0.0,0.0031,1384,688,2072,0.668,1873,6.12,15,996,520,0.54,29494.65,0.5221,10034,153,29.0,46.0,34.0,15.0,30.0,31.0,0
UBF0645,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1005,523,0.0,30164.54,0.5204,10005,137,29.0,34.0,20.0,34.0,23.0,31.0,0
UCH0519,3 - FieldService,Technician,1,279,279,0,0,1,0.0,0.0,0.0036,0,0,0,0.0,0,0.0,0,812,291,0.31,30080.27,0.3584,8091,64,29.0,33.0,40.0,20.0,47.0,28.0,0
UCS0227,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3048,1702,0.0,29887.99,0.5584,32870,199,95.0,22.0,32.0,41.0,35.0,34.0,0
UFK0208,6 - Security,SecurityGuard,1,704,436,0,0,2,0.0,0.0,0.0028,0,0,0,0.0,0,0.0,0,4709,2319,0.39,30196.11,0.4925,49478,192,143.0,18.0,34.0,22.0,23.0,30.0,0
UIR0043,6 - Security,ITAdmin,1,1430,1430,690,0,631,0.4825,0.0,0.4413,0,0,0,0.0,0,0.0,0,3720,2149,0.34,30079.99,0.5777,39375,220,113.8,19.0,37.0,23.0,38.0,32.0,0
UJC0737,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4987,2365,0.45,29916.64,0.4742,56052,154,162.0,16.0,12.0,12.0,38.0,25.0,0
USH0199,2 - Pricing,Statistician,1,349,349,0,0,4,0.0,0.0,0.0115,222,110,332,0.6687,142,2.84,9,3052,1613,0.61,30235.05,0.5285,32870,209,95.0,44.0,39.0,46.0,36.0,25.0,0
VAA0087,3 - Engineering,ElectricalEngineer,1,691,417,0,0,3,0.0,0.0,0.0043,0,0,0,0.0,0,0.0,0,3011,1124,0.63,29972.22,0.3733,32870,147,95.0,36.0,44.0,42.0,18.0,23.0,0
VCC0396,2 - SoftwareManagement,SoftwareEngineer,1,698,440,44,3,2,0.063,0.0043,0.0029,1433,714,2147,0.6674,1616,5.4,14,3021,1696,0.8,30214.17,0.5614,32870,258,95.0,21.0,45.0,16.0,37.0,23.0,0
VCY0751,2 - Sales,Salesman,1,620,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,5021,2027,0.78,29959.68,0.4037,56052,100,162.0,37.0,24.0,39.0,19.0,25.0,0
VEB0935,2 - SoftwareManagement,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3011,1366,0.0,29944.99,0.4537,32870,126,95.0,46.0,37.0,39.0,20.0,32.0,0
VFM0814,2 - SoftwareManagement,ComputerProgrammer,1,476,291,0,0,2,0.0,0.0,0.0042,180,90,270,0.6667,122,3.05,9,2110,1039,0.24,30055.37,0.4924,22800,196,95.0,46.0,45.0,44.0,19.0,28.0,0
VIA0063,2 - SoftwareManagement,Manager,1,346,346,0,0,1,0.0,0.0,0.0029,5488,2737,8225,0.6672,8524,24.64,27,4701,2147,0.2,30099.24,0.4567,49478,191,143.0,40.0,34.0,19.0,50.0,33.0,0
VLB0647,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1018,392,0.66,29812.54,0.3851,10034,101,29.0,48.0,40.0,42.0,47.0,24.0,0
VMJ0147,2 - Payroll,Manager,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4711,2263,0.82,30200.76,0.4804,49478,159,143.0,23.0,28.0,37.0,22.0,24.0,0
VMJ0546,1 - Research,Physicist,1,616,346,0,0,1,0.0,0.0,0.0016,1410,701,2111,0.6679,3373,10.41,20,3016,1522,0.81,30237.88,0.5046,32870,173,95.0,20.0,37.0,29.0,39.0,26.0,0
