user,day,logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,is_insider
WVH6316,2010-07-28,7,3,2,0.0,0.0,1.0,1.0,6.0,2.0,4.0,1663036.0,83.0,3.0,9,3,15,0
XDT1792,2010-07-28,2,1,1,0.0,0.0,7.0,2.0,11.0,3.0,10.0,2573489.0,91.0,2.0,5,3,6,0
XGF2493,2010-07-28,2,2,1,0.0,0.0,1.0,0.0,9.0,3.0,7.0,1419544.0,57.0,2.0,2,5,23,0
XGZ9360,2010-07-28,1,0,1,0.0,0.0,3.0,1.0,3.0,1.0,2.0,612168.0,112.0,1.0,2,1,0,0
XHL6619,2010-07-28,1,0,1,0.0,0.0,2.0,1.0,11.0,1.0,13.0,3479421.0,74.0,0.0,2,6,13,0
XTJ9675,2010-07-28,1,0,1,0.0,0.0,0.0,0.0,13.0,1.0,9.0,2249822.0,30.0,0.0,0,3,2,0
XXP1655,2010-07-28,2,0,1,0.0,0.0,1.0,0.0,10.0,1.0,12.0,3323286.0,89.0,2.0,8,5,25,0
YAE2296,2010-07-28,1,2,1,0.0,0.0,0.0,0.0,13.0,4.0,17.0,4152109.0,122.0,6.0,6,1,16,0
YDM6963,2010-07-28,2,1,1,1.0,0.0,3.0,1.0,10.0,2.0,7.0,1703874.0,110.0,1.0,3,0,7,0
YIO5206,2010-07-28,5,3,1,0.0,0.0,0.0,0.0,12.0,2.0,17.0,3392796.0,56.0,2.0,3,0,26,0
YLE8326,2010-07-28,8,7,1,0.0,0.0,3.0,1.0,6.0,0.0,9.0,2915918.0,23.0,1.0,4,2,9,0
YNX1016,2010-07-28,1,1,1,0.0,0.0,3.0,1.0,8.0,2.0,9.0,1784289.0,123.0,5.0,0,6,27,0
YST5811,2010-07-28,1,1,1,0.0,0.0,0.0,0.0,11.0,2.0,13.0,3898879.0,109.0,0.0,5,0,2,0
ZDH5063,2010-07-28,1,2,1,0.0,0.0,6.0,2.0,9.0,2.0,5.0,1243544.0,64.0,0.0,10,2,7,0
ZFG0374,2010-07-28,1,0,1,0.0,0.0,3.0,2.0,13.0,2.0,8.0,2517875.0,87.0,0.0,3,0,24,0
ZFH4085,2010-07-28,1,0,1,0.0,0.0,4.0,1.0,3.0,0.0,2.0,288682.0,80.0,2.0,3,6,26,0
ZHD4885,2010-07-28,2,2,2,0.0,0.0,2.0,2.0,10.0,4.0,11.0,2726024.0,49.0,0.0,6,4,19,0
ZIF9528,2010-07-28,4,2,2,1.0,0.0,0.0,0.0,8.0,2.0,7.0,1724624.0,44.0,1.0,3,5,16,0
ZPL3468,2010-07-28,3,5,1,0.0,0.0,1.0,0.0,4.0,2.0,7.0,1396126.0,39.0,0.0,2,4,5,0
ZRK4063,2010-07-28,3,2,1,0.0,0.0,1.0,0.0,9.0,5.0,9.0,1534886.0,41.0,3.0,0,4,26,0
ZUI9718,2010-07-28,1,0,2,1.0,0.0,0.0,0.0,6.0,1.0,6.0,874449.0,112.0,2.0,10,5,27,0
ZWA2339,2010-07-28,1,0,1,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1243989.0,41.0,0.0,1,0,26,0
ZWV4627,2010-07-28,2,0,2,0.0,0.0,3.0,1.0,10.0,0.0,11.0,2945570.0,47.0,2.0,2,6,19,0
ADB8311,2010-07-29,1,0,1,0.0,0.0,0.0,0.0,11.0,0.0,10.0,2292449.0,127.0,2.0,8,0,8,0
ADG1145,2010-07-29,3,2,1,0.0,0.0,1.0,0.0,10.0,3.0,14.0,3662561.0,33.0,0.0,7,0,27,0
ASC7389,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,6.0,0.0,5.0,1056482.0,119.0,5.0,4,1,25,0
ATM7194,2010-07-29,2,2,1,0.0,0.0,2.0,1.0,5.0,1.0,5.0,1492123.0,29.0,0.0,3,1,8,0
AUI6616,2010-07-29,1,1,1,1.0,0.0,3.0,0.0,10.0,3.0,9.0,2451727.0,65.0,0.0,0,5,23,0
AYY2409,2010-07-29,1,1,1,0.0,0.0,1.0,1.0,8.0,2.0,6.0,1256241.0,130.0,1.0,10,5,7,0
AZE5960,2010-07-29,2,2,1,0.0,0.0,0.0,0.0,12.0,1.0,16.0,4484911.0,79.0,0.0,10,5,26,0
BFH3103,2010-07-29,3,2,1,0.0,0.0,3.0,1.0,3.0,0.0,0.0,121842.0,104.0,0.0,6,4,26,0
BMU1894,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,8.0,1.0,7.0,2129206.0,48.0,1.0,0,3,5,0
BZL8931,2010-07-29,3,5,1,0.0,0.0,4.0,1.0,12.0,2.0,10.0,2547489.0,73.0,3.0,5,4,19,0
CCL9026,2010-07-29,1,0,1,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1072519.0,76.0,5.0,6,2,26,0
COU3039,2010-07-29,1,1,1,1.0,0.0,0.0,0.0,5.0,0.0,3.0,457708.0,89.0,4.0,2,4,11,0
COX0638,2010-07-29,1,0,2,0.0,0.0,3.0,1.0,4.0,2.0,7.0,1765571.0,75.0,3.0,2,5,1,0
CQZ8674,2010-07-29,5,8,1,8.0,1.0,23.0,17.0,8.0,6.0,12.0,3015996.0,71.0,6.0,2,5,15,1
CUR4388,2010-07-29,2,1,1,1.0,0.0,0.0,0.0,9.0,3.0,10.0,2444211.0,50.0,2.0,8,4,9,0
CVC0519,2010-07-29,4,2,2,4.0,0.0,3.0,2.0,11.0,6.0,12.0,2518448.0,47.0,1.0,3,0,12,0
DHG6594,2010-07-29,1,0,1,0.0,0.0,0.0,0.0,7.0,2.0,5.0,1196677.0,73.0,3.0,8,5,19,0
DJY4258,2010-07-29,2,0,2,0.0,0.0,1.0,0.0,11.0,3.0,12.0,3163536.0,47.0,2.0,11,2,26,0
DLS2023,2010-07-29,3,1,3,0.0,0.0,0.0,0.0,18.0,0.0,7.0,2241386.0,124.0,5.0,7,5,0,0
DNM3159,2010-07-29,2,1,1,0.0,0.0,11.0,5.0,10.0,5.0,8.0,2317581.0,100.0,2.0,11,3,15,0
DON7838,2010-07-29,4,3,1,0.0,0.0,4.0,2.0,7.0,4.0,5.0,1538938.0,24.0,0.0,10,6,24,0
DOO3709,2010-07-29,4,3,2,0.0,0.0,0.0,0.0,3.0,0.0,1.0,338709.0,96.0,1.0,1,2,11,0
DPC6498,2010-07-29,1,0,1,0.0,0.0,9.0,7.0,16.0,7.0,16.0,3805820.0,121.0,5.0,11,6,26,0
DQV1058,2010-07-29,2,2,1,0.0,0.0,1.0,1.0,6.0,0.0,5.0,1695813.0,48.0,1.0,10,5,17,0
DXC7486,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1897068.0,38.0,0.0,10,2,21,0
DYK4823,2010-07-29,4,0,1,0.0,0.0,1.0,1.0,5.0,1.0,3.0,1056438.0,23.0,0.0,10,3,11,0
EEN0449,2010-07-29,1,0,2,0.0,0.0,2.0,0.0,6.0,3.0,5.0,1452337.0,25.0,1.0,10,3,3,0
EHP1536,2010-07-29,1,2,1,0.0,0.0,3.0,2.0,14.0,3.0,11.0,3202389.0,107.0,5.0,6,5,8,0
EIR1445,2010-07-29,3,0,1,0.0,0.0,0.0,0.0,6.0,0.0,1.0,468029.0,139.0,7.0,3,4,11,0
ETS3545,2010-07-29,2,0,1,0.0,0.0,0.0,0.0,18.0,2.0,11.0,4180054.0,23.0,0.0,9,5,20,0
EYT8043,2010-07-29,2,0,1,0.0,0.0,11.0,2.0,10.0,0.0,4.0,1353120.0,93.0,3.0,7,2,1,0
FCN9756,2010-07-29,1,0,1,0.0,0.0,3.0,1.0,5.0,0.0,5.0,1314136.0,31.0,2.0,11,3,26,0
GGB1397,2010-07-29,2,2,2,0.0,0.0,2.0,1.0,13.0,4.0,9.0,2363815.0,82.0,2.0,3,3,4,0
GGZ7460,2010-07-29,3,4,1,0.0,0.0,0.0,0.0,4.0,1.0,6.0,1701829.0,99.0,1.0,2,6,9,0
GHR6302,2010-07-29,2,2,1,0.0,0.0,2.0,1.0,9.0,2.0,10.0,2841069.0,68.0,3.0,11,2,9,0
GHU9488,2010-07-29,2,2,1,0.0,0.0,0.0,0.0,10.0,3.0,10.0,3332791.0,18.0,0.0,10,4,26,0
GRQ1397,2010-07-29,2,1,1,0.0,0.0,3.0,1.0,9.0,3.0,8.0,2057087.0,96.0,1.0,11,0,15,0
GUG7168,2010-07-29,2,2,1,0.0,0.0,1.0,0.0,7.0,2.0,6.0,1779840.0,141.0,3.0,7,5,1,0
GZI8020,2010-07-29,3,1,1,0.0,0.0,1.0,1.0,14.0,2.0,13.0,4394103.0,40.0,0.0,0,2,16,0
HBA3736,2010-07-29,4,2,1,0.0,0.0,8.0,3.0,6.0,1.0,9.0,2441316.0,52.0,1.0,11,2,1,0
HDA6776,2010-07-29,4,3,2,0.0,0.0,0.0,0.0,10.0,0.0,8.0,1124550.0,41.0,4.0,9,4,7,0
HLN2478,2010-07-29,1,0,1,0.0,0.0,2.0,1.0,5.0,3.0,3.0,649286.0,106.0,0.0,1,3,12,0
HLZ9923,2010-07-29,4,2,2,0.0,0.0,0.0,0.0,9.0,0.0,8.0,1664329.0,86.0,2.0,11,5,4,0
HMR4907,2010-07-29,4,2,2,0.0,0.0,3.0,1.0,8.0,1.0,7.0,1456311.0,98.0,1.0,4,3,23,0
HVG7968,2010-07-29,1,0,1,2.0,0.0,0.0,0.0,10.0,1.0,10.0,2536715.0,94.0,6.0,8,3,15,0
IAC0900,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1064284.0,129.0,4.0,0,0,4,0
ICP9160,2010-07-29,1,0,1,0.0,0.0,4.0,4.0,7.0,3.0,6.0,1379107.0,104.0,0.0,4,0,16,0
ICR6722,2010-07-29,1,1,1,0.0,0.0,6.0,4.0,6.0,0.0,3.0,859501.0,59.0,1.0,11,2,25,0
IDI9618,2010-07-29,2,2,1,0.0,0.0,3.0,3.0,7.0,1.0,8.0,1858690.0,79.0,1.0,1,6,13,0
IFO6698,2010-07-29,1,0,1,0.0,0.0,0.0,0.0,8.0,2.0,5.0,1809538.0,51.0,0.0,11,6,20,0
IIY1438,2010-07-29,4,3,1,0.0,0.0,0.0,0.0,10.0,1.0,6.0,1455774.0,63.0,4.0,6,4,23,0
IVL8082,2010-07-29,1,1,1,1.0,0.0,2.0,2.0,9.0,1.0,10.0,2299213.0,99.0,3.0,9,4,12,0
JDE8246,2010-07-29,2,1,2,0.0,0.0,4.0,2.0,7.0,2.0,7.0,1192076.0,103.0,0.0,3,2,23,0
JMM0438,2010-07-29,4,1,1,3.0,0.0,9.0,2.0,8.0,2.0,7.0,1605132.0,111.0,4.0,6,1,8,0
JPS8745,2010-07-29,4,3,2,0.0,0.0,0.0,0.0,5.0,1.0,6.0,1182744.0,57.0,3.0,11,0,12,0
JVA8961,2010-07-29,4,0,2,0.0,0.0,1.0,0.0,7.0,2.0,9.0,1797166.0,80.0,4.0,4,2,20,0
JXM6997,2010-07-29,5,4,1,0.0,0.0,8.0,5.0,15.0,7.0,11.0,2737063.0,65.0,3.0,7,2,15,0
KFW8041,2010-07-29,1,0,1,0.0,0.0,3.0,1.0,4.0,0.0,1.0,373368.0,32.0,1.0,2,1,19,0
KIX3704,2010-07-29,3,6,1,1.0,0.0,2.0,2.0,5.0,3.0,5.0,1337428.0,51.0,1.0,5,1,24,0
KJX0944,2010-07-29,2,1,1,0.0,0.0,7.0,4.0,7.0,3.0,4.0,1204398.0,85.0,3.0,8,0,8,0
KVI1669,2010-07-29,4,2,2,0.0,0.0,0.0,0.0,4.0,0.0,2.0,932868.0,47.0,0.0,5,4,17,0
KYR0991,2010-07-29,3,2,1,2.0,0.0,0.0,0.0,4.0,0.0,1.0,269900.0,129.0,5.0,5,6,8,0
LDO0211,2010-07-29,2,3,1,0.0,0.0,2.0,1.0,14.0,5.0,7.0,1778156.0,40.0,0.0,4,4,8,0
LGT9691,2010-07-29,4,0,2,0.0,0.0,0.0,0.0,7.0,5.0,5.0,1371560.0,49.0,2.0,4,3,21,0
LJE6857,2010-07-29,1,0,1,0.0,0.0,6.0,4.0,12.0,3.0,8.0,2375691.0,106.0,0.0,9,2,21,0
LME4168,2010-07-29,3,1,1,0.0,0.0,1.0,1.0,16.0,2.0,11.0,3543161.0,30.0,0.0,5,2,14,0
LMQ7847,2010-07-29,2,0,1,0.0,0.0,2.0,1.0,10.0,3.0,11.0,2578239.0,108.0,0.0,5,0,19,0
LRR4710,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,7.0,1.0,5.0,982778.0,104.0,3.0,6,4,3,0
LWC6973,2010-07-29,2,0,2,0.0,0.0,1.0,0.0,14.0,5.0,8.0,2129673.0,44.0,2.0,11,3,5,0
LYE5717,2010-07-29,3,2,1,0.0,0.0,3.0,0.0,15.0,5.0,12.0,3031136.0,84.0,3.0,7,0,15,0
MAP5551,2010-07-29,4,5,2,0.0,0.0,2.0,1.0,7.0,3.0,3.0,938239.0,78.0,1.0,2,2,10,0
MDR4757,2010-07-29,4,1,2,0.0,0.0,3.0,1.0,8.0,3.0,4.0,1226892.0,114.0,2.0,3,1,4,0
MGI5307,2010-07-29,1,0,1,1.0,0.0,2.0,1.0,6.0,1.0,3.0,696885.0,112.0,3.0,1,1,17,0
MLE3810,2010-07-29,5,2,1,0.0,0.0,1.0,1.0,12.0,4.0,14.0,3750896.0,105.0,5.0,6,4,19,0
MNL1438,2010-07-29,3,4,1,0.0,0.0,3.0,3.0,6.0,3.0,6.0,908338.0,91.0,4.0,5,3,15,0
MSH7807,2010-07-29,2,3,1,0.0,0.0,0.0,0.0,11.0,3.0,10.0,2746534.0,54.0,0.0,1,4,12,0
MUB0827,2010-07-29,3,3,1,0.0,0.0,1.0,0.0,4.0,1.0,5.0,1089970.0,94.0,1.0,4,4,15,0
NBM1814,2010-07-29,2,2,1,1.0,0.0,2.0,2.0,11.0,0.0,15.0,4660186.0,112.0,4.0,5,6,27,0
NDV4503,2010-07-29,2,0,1,0.0,0.0,2.0,0.0,8.0,2.0,5.0,1460664.0,91.0,1.0,2,5,4,0
NHY9248,2010-07-29,1,0,1,0.0,0.0,5.0,2.0,2.0,0.0,3.0,503889.0,97.0,3.0,9,4,17,0
NJE9267,2010-07-29,3,2,1,0.0,0.0,6.0,3.0,2.0,2.0,0.0,83375.0,66.0,3.0,1,6,9,0
NJT3274,2010-07-29,3,3,1,1.0,0.0,1.0,1.0,8.0,4.0,6.0,911953.0,100.0,8.0,4,3,9,0
NRI9556,2010-07-29,6,1,1,0.0,0.0,1.0,0.0,6.0,0.0,5.0,1741791.0,126.0,4.0,7,6,3,0
NRU3936,2010-07-29,1,2,1,0.0,0.0,5.0,3.0,3.0,0.0,3.0,842714.0,35.0,0.0,7,5,4,0
ODH5540,2010-07-29,1,1,1,0.0,0.0,1.0,0.0,7.0,0.0,6.0,1381143.0,51.0,0.0,1,4,17,0
OEM8566,2010-07-29,4,1,1,1.0,0.0,1.0,1.0,6.0,2.0,5.0,1715506.0,73.0,2.0,8,6,23,0
OET6830,2010-07-29,4,1,1,0.0,0.0,0.0,0.0,10.0,1.0,14.0,3341366.0,94.0,0.0,3,3,25,0
OLL2272,2010-07-29,1,0,1,0.0,0.0,1.0,1.0,5.0,0.0,5.0,938660.0,87.0,1.0,10,5,3,0
OLN5687,2010-07-29,4,2,1,0.0,0.0,0.0,0.0,7.0,4.0,5.0,1851971.0,39.0,2.0,1,1,17,0
OMU2669,2010-07-29,2,0,1,0.0,0.0,0.0,0.0,7.0,3.0,12.0,1690396.0,76.0,2.0,8,6,26,0
OQO5535,2010-07-29,8,11,10,1.0,0.0,8.0,5.0,5.0,3.0,8.0,1000222.0,74.0,6.0,11,4,25,1
OYC3975,2010-07-29,3,3,2,1.0,0.0,1.0,1.0,7.0,0.0,6.0,1244385.0,81.0,3.0,7,5,5,0
PAJ4367,2010-07-29,3,1,2,0.0,0.0,1.0,1.0,4.0,1.0,6.0,1604758.0,87.0,2.0,11,3,4,0
PGI3675,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,13.0,1.0,19.0,5296547.0,86.0,2.0,0,6,26,0
PJY0876,2010-07-29,2,0,1,0.0,0.0,3.0,1.0,11.0,3.0,7.0,1794783.0,95.0,3.0,5,0,6,0
PPH0228,2010-07-29,2,0,1,0.0,0.0,1.0,1.0,7.0,1.0,11.0,3097603.0,101.0,5.0,0,0,13,0
PUQ6424,2010-07-29,2,0,1,0.0,0.0,0.0,0.0,5.0,0.0,9.0,1971562.0,110.0,1.0,2,3,4,0
QCT4158,2010-07-29,3,0,3,0.0,0.0,2.0,1.0,6.0,0.0,5.0,1749305.0,84.0,1.0,9,5,14,0
QHQ5150,2010-07-29,3,1,2,0.0,0.0,2.0,2.0,4.0,1.0,1.0,471581.0,73.0,1.0,2,5,27,0
QOY4162,2010-07-29,2,0,1,0.0,0.0,2.0,2.0,12.0,1.0,9.0,3009265.0,37.0,1.0,6,3,18,0
QSC3123,2010-07-29,1,0,1,1.0,0.0,4.0,2.0,10.0,0.0,11.0,2864501.0,58.0,1.0,9,4,25,0
QUT1345,2010-07-29,3,2,1,0.0,0.0,1.0,0.0,14.0,10.0,10.0,2444778.0,82.0,4.0,1,3,12,0
RCE5876,2010-07-29,3,2,1,0.0,0.0,1.0,1.0,7.0,5.0,4.0,1015254.0,115.0,6.0,8,6,1,0
RLI6273,2010-07-29,3,0,2,1.0,0.0,1.0,0.0,10.0,5.0,11.0,2267316.0,93.0,8.0,1,4,22,0
RUT1946,2010-07-29,1,0,1,0.0,0.0,7.0,1.0,11.0,4.0,12.0,2415106.0,38.0,0.0,9,2,23,0
SBF1746,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,13.0,3.0,7.0,2537621.0,93.0,1.0,7,6,22,0
SDT4191,2010-07-29,3,1,1,0.0,0.0,12.0,6.0,6.0,1.0,5.0,1336528.0,41.0,3.0,0,0,14,0
SEX5010,2010-07-29,1,1,1,0.0,0.0,2.0,1.0,12.0,1.0,13.0,2881297.0,111.0,1.0,10,6,12,0
SHV5792,2010-07-29,6,4,2,1.0,0.0,2.0,2.0,4.0,0.0,5.0,973742.0,121.0,5.0,7,1,7,0
SSY7686,2010-07-29,5,3,2,0.0,0.0,3.0,2.0,16.0,3.0,10.0,3021470.0,73.0,3.0,5,2,13,0
TPH4125,2010-07-29,1,0,1,0.0,0.0,3.0,2.0,11.0,3.0,11.0,2535823.0,81.0,2.0,1,5,27,0
TPY8677,2010-07-29,3,2,1,0.0,0.0,1.0,0.0,5.0,2.0,5.0,805060.0,57.0,0.0,3,5,8,0
TTJ2624,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,10.0,7.0,10.0,2812287.0,57.0,0.0,9,6,22,0
TTS7860,2010-07-29,3,3,1,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1394131.0,81.0,2.0,11,5,9,0
TVL8047,2010-07-29,3,2,1,0.0,0.0,1.0,0.0,11.0,1.0,5.0,1398459.0,103.0,1.0,2,4,12,0
TWU8511,2010-07-29,4,2,1,1.0,0.0,0.0,0.0,14.0,2.0,9.0,2397862.0,92.0,2.0,8,2,26,0
UBE4939,2010-07-29,2,0,1,0.0,0.0,5.0,2.0,12.0,2.0,13.0,4142616.0,61.0,1.0,1,0,18,0
UEH9251,2010-07-29,1,0,1,2.0,0.0,2.0,2.0,10.0,2.0,9.0,1811003.0,39.0,0.0,8,0,10,0
UKR6395,2010-07-29,1,0,1,1.0,0.0,0.0,0.0,8.0,2.0,10.0,2746731.0,49.0,0.0,2,2,13,0
ULT2722,2010-07-29,2,1,1,0.0,0.0,2.0,1.0,6.0,2.0,5.0,1727967.0,46.0,0.0,4,0,25,0
UQK8227,2010-07-29,3,0,2,2.0,0.0,0.0,0.0,5.0,0.0,5.0,1444121.0,63.0,3.0,0,3,11,0
USS4618,2010-07-29,1,0,1,0.0,0.0,2.0,1.0,4.0,2.0,3.0,791796.0,127.0,6.0,0,5,11,0
UUU6648,2010-07-29,5,3,2,0.0,0.0,6.0,5.0,8.0,1.0,9.0,1505468.0,73.0,5.0,0,6,16,0
VBL5911,2010-07-29,3,1,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,363820.0,46.0,4.0,11,3,14,0
VBW2813,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,6.0,3.0,6.0,1365166.0,37.0,1.0,3,6,15,0
VDL1237,2010-07-29,1,0,1,0.0,0.0,6.0,4.0,11.0,1.0,8.0,2620235.0,51.0,2.0,4,6,10,0
VFU0073,2010-07-29,1,0,2,0.0,0.0,1.0,1.0,10.0,4.0,12.0,2505490.0,115.0,1.0,9,6,8,0
VIZ5045,2010-07-29,2,1,1,0.0,0.0,1.0,1.0,8.0,5.0,10.0,2591693.0,60.0,5.0,0,3,1,0
VKX2883,2010-07-29,1,0,1,0.0,0.0,7.0,3.0,21.0,4.0,24.0,5942978.0,96.0,8.0,10,2,6,0
VNI5142,2010-07-29,1,1,1,1.0,0.0,0.0,0.0,7.0,1.0,6.0,1643924.0,115.0,6.0,8,6,22,0
VVU9026,2010-07-29,1,0,1,0.0,0.0,2.0,0.0,5.0,1.0,6.0,1595635.0,32.0,0.0,11,1,11,0
VVY1052,2010-07-29,3,0,2,0.0,0.0,3.0,1.0,10.0,0.0,7.0,1330000.0,81.0,2.0,2,2,15,0
VXF8934,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,11.0,3.0,9.0,1836109.0,135.0,4.0,4,0,22,0
WAR1091,2010-07-29,2,0,1,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1854603.0,66.0,2.0,7,5,27,0
WBM5944,2010-07-29,1,0,1,0.0,0.0,2.0,2.0,11.0,8.0,9.0,2318914.0,33.0,3.0,6,4,25,0
WLH0216,2010-07-29,3,3,1,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1359984.0,122.0,2.0,5,0,8,0
WOC7649,2010-07-29,1,2,1,0.0,0.0,0.0,0.0,5.0,1.0,3.0,851193.0,107.0,1.0,4,1,8,0
WVH6316,2010-07-29,5,3,1,0.0,0.0,0.0,0.0,10.0,3.0,11.0,2533795.0,59.0,3.0,9,3,15,0
XDT1792,2010-07-29,2,2,1,0.0,0.0,3.0,2.0,6.0,2.0,2.0,553346.0,89.0,3.0,5,3,6,0
XGF2493,2010-07-29,2,2,1,1.0,0.0,2.0,0.0,10.0,4.0,5.0,1159611.0,54.0,2.0,2,5,23,0
XGZ9360,2010-07-29,3,0,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,94499.0,106.0,0.0,2,1,0,0
XHL6619,2010-07-29,3,0,1,0.0,0.0,0.0,0.0,10.0,1.0,11.0,3451605.0,60.0,1.0,2,6,13,0
XTJ9675,2010-07-29,2,0,1,0.0,0.0,2.0,0.0,12.0,2.0,13.0,2665896.0,28.0,1.0,0,3,2,0
XXP1655,2010-07-29,1,0,1,0.0,0.0,0.0,0.0,14.0,2.0,19.0,4841252.0,87.0,1.0,8,5,25,0
YAE2296,2010-07-29,1,1,1,0.0,0.0,1.0,0.0,17.0,7.0,15.0,3305220.0,112.0,3.0,6,1,16,0
YDM6963,2010-07-29,3,0,2,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1072269.0,130.0,3.0,3,0,7,0
YIO5206,2010-07-29,1,1,1,0.0,0.0,5.0,4.0,10.0,4.0,10.0,3068213.0,55.0,2.0,3,0,26,0
YLE8326,2010-07-29,3,3,1,0.0,0.0,0.0,0.0,5.0,1.0,4.0,937682.0,34.0,0.0,4,2,9,0
YNX1016,2010-07-29,1,0,1,0.0,0.0,4.0,1.0,8.0,2.0,11.0,2110214.0,123.0,3.0,0,6,27,0
YST5811,2010-07-29,1,1,1,0.0,0.0,0.0,0.0,8.0,4.0,10.0,2803371.0,112.0,2.0,5,0,2,0
ZDH5063,2010-07-29,2,2,1,0.0,0.0,6.0,2.0,4.0,0.0,2.0,277176.0,105.0,5.0,10,2,7,0
ZFG0374,2010-07-29,2,2,1,0.0,0.0,4.0,1.0,14.0,1.0,12.0,2926474.0,81.0,1.0,3,0,24,0
ZFH4085,2010-07-29,3,1,1,0.0,0.0,1.0,0.0,7.0,0.0,10.0,2940870.0,72.0,1.0,3,6,26,0
ZHD4885,2010-07-29,1,0,1,0.0,0.0,2.0,1.0,8.0,3.0,6.0,2163333.0,78.0,1.0,6,4,19,0
ZIF9528,2010-07-29,3,2,1,0.0,0.0,2.0,0.0,10.0,1.0,5.0,1576426.0,42.0,2.0,3,5,16,0
ZPL3468,2010-07-29,5,6,2,0.0,0.0,0.0,0.0,6.0,0.0,4.0,1251898.0,33.0,2.0,2,4,5,0
ZRK4063,2010-07-29,2,0,1,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1255271.0,51.0,2.0,0,4,26,0
ZUI9718,2010-07-29,2,0,1,1.0,0.0,1.0,0.0,13.0,2.0,12.0,2201067.0,95.0,3.0,10,5,27,0
ZWA2339,2010-07-29,1,1,2,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1777264.0,52.0,0.0,1,0,26,0
ZWV4627,2010-07-29,1,0,1,0.0,0.0,1.0,0.0,8.0,4.0,4.0,822319.0,50.0,2.0,2,6,19,0
ADB8311,2010-07-30,1,0,1,0.0,0.0,0.0,0.0,7.0,1.0,4.0,1040270.0,117.0,2.0,8,0,8,0
ADG1145,2010-07-30,3,1,1,0.0,0.0,2.0,2.0,9.0,4.0,5.0,1900335.0,44.0,0.0,7,0,27,0
ASC7389,2010-07-30,3,3,2,0.0,0.0,0.0,0.0,9.0,1.0,7.0,1342222.0,114.0,1.0,4,1,25,0
ATM7194,2010-07-30,3,5,1,1.0,0.0,1.0,0.0,13.0,5.0,12.0,2135166.0,32.0,2.0,3,1,8,0
AUI6616,2010-07-30,1,0,1,0.0,0.0,2.0,1.0,8.0,3.0,4.0,938334.0,82.0,3.0,0,5,23,0
AYY2409,2010-07-30,2,1,1,0.0,0.0,1.0,0.0,17.0,3.0,27.0,7885831.0,121.0,7.0,10,5,7,0
AZE5960,2010-07-30,3,4,1,0.0,0.0,2.0,1.0,13.0,2.0,11.0,2879838.0,94.0,3.0,10,5,26,0
BFH3103,2010-07-30,1,1,1,0.0,0.0,3.0,2.0,4.0,1.0,0.0,154705.0,98.0,1.0,6,4,26,0
BMU1894,2010-07-30,1,0,1,0.0,0.0,0.0,0.0,7.0,1.0,2.0,520073.0,56.0,7.0,0,3,5,0
BZL8931,2010-07-30,2,0,2,0.0,0.0,6.0,3.0,8.0,4.0,8.0,1828259.0,75.0,5.0,5,4,19,0
CCL9026,2010-07-30,1,0,1,0.0,0.0,1.0,0.0,6.0,0.0,7.0,1969186.0,69.0,6.0,6,2,26,0
COU3039,2010-07-30,2,1,2,0.0,0.0,0.0,0.0,11.0,3.0,14.0,4445002.0,90.0,3.0,2,4,11,0
COX0638,2010-07-30,2,0,1,0.0,0.0,4.0,2.0,7.0,3.0,8.0,1826173.0,73.0,0.0,2,5,1,0
CQZ8674,2010-07-30,4,5,1,6.0,3.0,15.0,14.0,8.0,6.0,16.0,4163037.0,53.0,6.0,2,5,15,1
CUR4388,2010-07-30,1,2,2,0.0,0.0,2.0,2.0,10.0,1.0,10.0,2950168.0,70.0,2.0,8,4,9,0
CVC0519,2010-07-30,2,0,1,1.0,0.0,6.0,2.0,17.0,5.0,14.0,3859508.0,44.0,0.0,3,0,12,0
DHG6594,2010-07-30,1,0,1,2.0,0.0,0.0,0.0,6.0,4.0,6.0,1761499.0,59.0,0.0,8,5,19,0
DJY4258,2010-07-30,1,0,1,0.0,0.0,3.0,3.0,8.0,0.0,9.0,2107928.0,47.0,0.0,11,2,26,0
