logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,user,day
1,1,0,1,0,0,0,4,1,3,2,18,1,35929.0,1,3,106,17,0,USR0812,2010-02-02
1,1,0,1,1,1,1,9,1,1,0,19,1,215969.0,1,3,129,7,0,USR0813,2010-01-04
1,2,0,1,1,1,1,11,1,2,1,22,1,126484.0,1,3,94,28,0,USR0813,2010-01-05
1,2,0,1,0,0,0,5,1,4,0,14,1,249110.0,1,0,125,36,0,USR0813,2010-01-06
1,1,0,1,1,1,1,8,1,5,0,8,1,57159.0,1,2,120,5,0,USR0813,2010-01-07
1,1,0,1,1,1,1,8,1,5,0,16,0,47419.0,1,2,67,32,10,USR0813,2010-01-08
2,2,0,1,0,0,0,9,1,3,0,8,2,28729.0,1,0,62,13,0,USR0813,2010-01-09
2,2,0,1,0,0,0,6,1,2,1,23,1,114585.0,1,3,68,13,10,USR0813,2010-01-10
1,1,0,1,0,0,0,8,1,2,0,18,1,88475.0,1,0,145,19,5,USR0813,2010-01-11
1,1,0,1,0,0,0,10,1,1,0,6,0,73293.0,1,1,31,11,0,USR0813,2010-01-12
2,1,0,1,1,1,1,2,1,2,1,15,1,113151.0,1,0,124,10,5,USR0813,2010-01-13
1,1,0,1,0,0,0,10,1,1,0,10,2,40259.0,1,0,128,31,0,USR0813,2010-01-14
2,2,1,1,0,0,0,10,1,2,1,7,0,57683.0,1,0,100,20,10,USR0813,2010-01-15
2,2,1,1,0,0,0,7,1,5,0,14,1,203345.0,1,0,37,29,10,USR0813,2010-01-16
2,2,0,1,0,0,0,5,1,5,1,15,0,152041.0,1,3,91,37,0,USR0813,2010-01-17
2,1,0,1,1,1,1,2,1,6,1,21,1,149225.0,1,2,72,24,0,USR0813,2010-01-18
2,2,0,1,1,1,1,3,1,3,1,15,2,136545.0,1,2,67,22,10,USR0813,2010-01-19
1,2,0,1,1,1,1,7,1,2,1,7,1,20925.0,1,0,82,38,5,USR0813,2010-01-20
2,2,1,1,1,1,1,11,1,2,1,9,1,131358.0,1,3,38,35,0,USR0813,2010-01-21
1,1,1,1,0,0,0,7,1,5,1,7,2,118137.0,1,0,140,12,5,USR0813,2010-01-22
1,2,1,1,1,1,1,6,1,3,1,18,2,183559.0,1,1,40,28,0,USR0813,2010-01-23
2,2,0,1,0,0,0,2,1,6,1,15,0,247384.0,1,1,151,28,5,USR0813,2010-01-24
1,2,0,1,1,1,1,7,1,7,2,8,2,17199.0,1,3,126,7,0,USR0813,2010-01-25
1,2,1,1,0,0,0,11,1,7,2,18,2,186558.0,1,2,81,17,10,USR0813,2010-01-26
1,2,0,1,1,1,1,3,1,3,2,17,2,72594.0,1,1,148,18,10,USR0813,2010-01-27
1,2,0,1,0,0,0,1,1,2,0,16,0,191574.0,1,3,54,16,10,USR0813,2010-01-28
1,2,0,1,0,0,0,9,1,3,0,10,1,136969.0,1,1,96,10,0,USR0813,2010-01-29
1,1,0,1,0,0,0,7,1,6,1,8,2,10153.0,1,3,84,15,0,USR0813,2010-01-30
2,1,1,1,1,1,1,3,1,7,2,15,2,169495.0,1,0,47,13,10,USR0813,2010-01-31
2,2,0,1,0,0,0,11,1,7,2,14,2,159528.0,1,3,71,37,5,USR0813,2010-02-01
1,1,1,1,0,0,0,1,1,2,0,15,1,68039.0,1,1,65,9,10,USR0813,2010-02-02
1,1,0,1,1,1,1,3,1,2,1,16,0,175886.0,1,1,68,6,5,USR0814,2010-01-04
1,1,1,1,0,0,0,8,1,5,1,10,1,62644.0,1,3,144,29,5,USR0814,2010-01-05
1,1,0,1,1,1,1,3,1,4,0,17,1,163051.0,1,1,46,10,0,USR0814,2010-01-06
2,1,0,1,1,1,1,11,1,4,2,5,2,61289.0,1,0,75,6,0,USR0814,2010-01-07
1,2,1,1,0,0,0,2,1,5,1,13,0,121603.0,1,3,24,32,0,USR0814,2010-01-08
2,2,0,1,1,1,1,10,1,5,2,8,1,164181.0,1,1,89,34,10,USR0814,2010-01-09
2,2,0,1,0,0,0,9,1,4,1,21,0,213323.0,1,1,100,21,10,USR0814,2010-01-10
2,2,0,1,0,0,0,10,1,6,1,6,2,75708.0,1,0,56,29,5,USR0814,2010-01-11
2,1,1,1,0,0,0,3,1,6,1,10,0,169522.0,1,2,112,19,0,USR0814,2010-01-12
1,2,0,1,0,0,0,2,1,3,0,14,0,121408.0,1,2,60,40,10,USR0814,2010-01-13
1,1,0,1,0,0,0,4,1,1,0,14,0,59715.0,1,0,111,11,10,USR0814,2010-01-14
1,1,0,1,0,0,0,4,1,2,0,10,0,147453.0,1,2,87,37,5,USR0814,2010-01-15
1,2,1,1,0,0,0,5,1,7,2,15,0,184390.0,1,0,128,32,0,USR0814,2010-01-16
2,2,1,1,1,1,1,8,1,4,2,20,1,18150.0,1,1,69,34,5,USR0814,2010-01-17
1,1,0,1,0,0,0,3,1,3,0,13,1,75170.0,1,3,41,21,0,USR0814,2010-01-18
1,1,1,1,0,0,0,7,1,5,0,6,1,200211.0,1,1,66,14,0,USR0814,2010-01-19
1,2,0,1,0,0,0,1,1,2,0,10,0,77348.0,1,2,132,26,0,USR0814,2010-01-20
1,2,0,1,0,0,0,10,1,6,2,9,1,200915.0,1,3,149,31,0,USR0814,2010-01-21
2,2,0,1,1,1,1,8,1,5,2,19,1,31762.0,1,3,96,15,5,USR0814,2010-01-22
2,1,0,1,1,1,1,3,1,5,0,13,2,208029.0,1,3,20,15,0,USR0814,2010-01-23
1,2,1,1,1,1,1,3,1,4,2,11,0,68350.0,1,0,147,39,5,USR0814,2010-01-24
2,2,0,1,0,0,0,10,1,6,1,9,1,169157.0,1,0,46,11,0,USR0814,2010-01-25
1,1,0,1,1,1,1,6,1,6,2,14,1,44113.0,1,1,96,9,0,USR0814,2010-01-26
1,2,0,1,0,0,0,6,1,5,2,16,2,113605.0,1,0,85,16,5,USR0814,2010-01-27
1,1,0,1,0,0,0,8,1,7,2,8,1,124444.0,1,3,112,12,5,USR0814,2010-01-28
2,1,0,1,1,1,1,2,1,3,0,10,2,205292.0,1,2,153,21,5,USR0814,2010-01-29
1,1,0,1,0,0,0,3,1,2,1,16,1,214150.0,1,1,95,31,10,USR0814,2010-01-30
1,1,0,1,1,1,1,3,1,3,0,11,2,203541.0,1,3,51,21,5,USR0814,2010-01-31
2,1,1,1,0,0,0,5,1,4,1,19,2,225927.0,1,2,75,26,5,USR0814,2010-02-01
1,1,0,1,1,1,1,10,1,1,0,9,2,34145.0,1,2,92,16,0,USR0814,2010-02-02
2,2,0,1,0,0,0,4,1,3,1,20,1,53933.0,1,2,117,39,5,USR0815,2010-01-04
1,1,1,1,1,1,1,9,1,4,2,8,2,186749.0,1,2,68,16,0,USR0815,2010-01-05
1,2,0,1,0,0,0,9,1,3,0,6,2,235918.0,1,1,36,12,5,USR0815,2010-01-06
2,1,0,1,0,0,0,2,1,2,1,15,2,90274.0,1,0,97,28,10,USR0815,2010-01-07
1,1,0,1,0,0,0,1,1,5,0,5,2,230951.0,1,0,41,13,10,USR0815,2010-01-08
1,1,0,1,1,1,1,5,1,2,0,20,2,173196.0,1,1,88,22,10,USR0815,2010-01-09
1,2,0,1,0,0,0,6,1,3,2,13,0,203111.0,1,1,92,15,0,USR0815,2010-01-10
1,1,1,1,0,0,0,6,1,3,2,6,2,142660.0,1,0,95,39,5,USR0815,2010-01-11
2,1,0,1,0,0,0,4,1,2,1,12,0,67428.0,1,0,52,23,0,USR0815,2010-01-12
2,2,0,1,0,0,0,5,1,6,2,13,1,183409.0,1,1,105,25,0,USR0815,2010-01-13
1,1,0,1,1,1,1,3,1,6,1,16,1,91011.0,1,0,43,14,10,USR0815,2010-01-14
2,1,0,1,0,0,0,9,1,4,2,9,1,126277.0,1,3,35,25,0,USR0815,2010-01-15
2,1,0,1,0,0,0,4,1,4,2,15,1,207538.0,1,3,125,20,0,USR0815,2010-01-16
2,2,1,1,1,1,1,12,1,4,2,16,2,216172.0,1,2,97,18,0,USR0815,2010-01-17
2,1,0,1,1,1,1,3,1,3,1,15,0,128623.0,1,2,138,8,5,USR0815,2010-01-18
1,2,0,1,0,0,0,9,1,3,1,14,2,35791.0,1,2,145,30,0,USR0815,2010-01-19
1,2,1,1,1,1,1,7,1,5,2,17,1,151750.0,1,1,34,6,0,USR0815,2010-01-20
2,2,0,1,1,1,1,11,1,6,1,8,0,217155.0,1,2,34,33,0,USR0815,2010-01-21
2,1,0,1,1,1,1,3,1,2,1,20,1,66214.0,1,0,64,24,0,USR0815,2010-01-22
1,1,0,1,1,1,1,2,1,4,1,16,1,228176.0,1,2,64,33,0,USR0815,2010-01-23
2,2,0,1,0,0,0,12,1,3,2,18,2,29219.0,1,2,98,7,0,USR0815,2010-01-24
2,1,0,1,0,0,0,1,1,1,0,16,0,159071.0,1,2,148,22,0,USR0815,2010-01-25
2,2,1,1,1,1,1,6,1,4,2,19,1,235374.0,1,3,94,40,5,USR0815,2010-01-26
1,2,0,1,0,0,0,4,1,5,2,18,1,33205.0,1,0,100,33,10,USR0815,2010-01-27
1,1,0,1,0,0,0,4,1,3,2,6,2,207943.0,1,1,139,16,0,USR0815,2010-01-28
2,1,1,1,0,0,0,2,1,2,1,14,2,191725.0,1,2,66,37,10,USR0815,2010-01-29
1,1,0,1,0,0,0,3,1,4,2,11,1,163283.0,1,0,101,34,10,USR0815,2010-01-30
2,1,0,1,1,1,1,12,1,4,2,18,1,55495.0,1,0,63,21,0,USR0815,2010-01-31
1,1,0,1,0,0,0,6,1,7,2,17,0,12794.0,1,3,118,29,5,USR0815,2010-02-01
2,1,0,1,1,1,1,9,1,6,2,12,1,136498.0,1,1,25,34,0,USR0815,2010-02-02
1,1,1,1,1,1,1,3,1,2,1,19,1,213734.0,1,1,55,25,10,USR0816,2010-01-04
2,2,1,1,0,0,0,6,1,5,2,11,0,245808.0,1,0,64,31,5,USR0816,2010-01-05
1,2,0,1,1,1,1,4,1,4,0,11,1,176551.0,1,1,86,8,10,USR0816,2010-01-06
1,2,0,1,0,0,0,11,1,2,1,7,0,214647.0,1,1,67,30,10,USR0816,2010-01-07
1,1,0,1,1,1,1,5,1,3,1,9,2,112755.0,1,1,103,20,0,USR0816,2010-01-08
1,1,0,1,1,1,1,9,1,1,0,9,1,215605.0,1,2,56,8,10,USR0816,2010-01-09
1,1,0,1,1,1,1,10,1,7,2,7,1,50386.0,1,0,51,12,0,USR0816,2010-01-10
1,1,0,1,0,0,0,4,1,1,0,20,0,171306.0,1,2,83,8,0,USR0816,2010-01-11
2,1,0,1,1,1,1,10,1,2,1,13,1,40643.0,1,0,77,14,0,USR0816,2010-01-12
2,2,0,1,0,0,0,7,1,3,1,11,0,104803.0,1,1,111,38,0,USR0816,2010-01-13
2,1,0,1,1,1,1,8,1,4,0,7,1,34666.0,1,1,126,28,0,USR0816,2010-01-14
2,1,0,1,1,1,1,5,1,5,2,18,1,247161.0,1,3,124,35,10,USR0816,2010-01-15
2,2,0,1,0,0,0,11,1,6,1,15,2,83907.0,1,1,54,34,10,USR0816,2010-01-16
2,2,1,1,1,1,1,5,1,6,1,22,1,116251.0,1,3,109,31,0,USR0816,2010-01-17
1,1,0,1,0,0,0,1,1,2,0,15,2,220708.0,1,2,32,29,0,USR0816,2010-01-18
1,2,0,1,0,0,0,4,1,3,2,16,0,175766.0,1,1,48,40,0,USR0816,2010-01-19
1,2,0,1,1,1,1,5,1,6,2,8,2,214174.0,1,3,73,22,10,USR0816,2010-01-20
1,1,0,1,0,0,0,2,1,1,0,19,0,22683.0,1,0,69,31,0,USR0816,2010-01-21
2,2,0,1,0,0,0,9,1,6,1,17,1,85152.0,1,2,101,13,0,USR0816,2010-01-22
2,1,0,1,1,1,1,6,1,1,0,14,2,136698.0,1,1,33,12,10,USR0816,2010-01-23
2,2,0,1,0,0,0,8,1,1,0,13,2,35126.0,1,3,118,32,5,USR0816,2010-01-24
1,1,0,1,1,1,1,4,1,6,1,12,2,146828.0,1,1,55,27,10,USR0816,2010-01-25
2,1,0,1,1,1,1,8,1,7,2,8,0,114654.0,1,2,145,15,0,USR0816,2010-01-26
2,2,1,1,0,0,0,4,1,3,2,18,0,221587.0,1,2,70,37,5,USR0816,2010-01-27
1,2,0,1,0,0,0,4,1,3,0,12,0,57124.0,1,0,147,36,5,USR0816,2010-01-28
1,2,0,1,0,0,0,5,1,4,0,21,2,123323.0,1,1,88,34,10,USR0816,2010-01-29
2,2,0,1,1,1,1,8,1,7,2,16,0,169523.0,1,0,61,20,10,USR0816,2010-01-30
2,2,0,1,1,1,1,6,1,1,0,14,0,139943.0,1,3,155,38,10,USR0816,2010-01-31
1,1,0,1,0,0,0,9,1,4,0,22,1,75388.0,1,3,103,10,0,USR0816,2010-02-01
2,1,0,1,0,0,0,12,1,5,2,10,2,144053.0,1,2,110,31,0,USR0816,2010-02-02
2,2,0,1,1,1,1,11,1,3,1,7,1,119081.0,1,2,145,28,10,USR0817,2010-01-04
1,1,0,1,0,0,0,8,1,3,1,14,1,141726.0,1,2,50,32,0,USR0817,2010-01-05
2,2,1,1,1,1,1,2,1,5,1,11,1,190413.0,1,0,54,9,0,USR0817,2010-01-06
1,1,0,1,0,0,0,6,1,6,2,18,2,132920.0,1,3,152,30,5,USR0817,2010-01-07
1,1,0,1,1,1,1,4,1,3,2,17,2,201323.0,1,2,108,5,10,USR0817,2010-01-08
1,2,1,1,1,1,1,7,1,4,1,10,2,146122.0,1,2,119,29,0,USR0817,2010-01-09
2,2,0,1,0,0,0,8,1,4,2,11,0,150226.0,1,3,24,8,0,USR0817,2010-01-10
2,2,0,1,0,0,0,10,1,3,0,14,1,193671.0,1,3,136,20,0,USR0817,2010-01-11
2,1,0,1,0,0,0,1,1,3,0,8,2,184731.0,1,2,75,9,5,USR0817,2010-01-12
1,1,0,1,0,0,0,2,1,1,0,5,0,212586.0,1,0,57,35,0,USR0817,2010-01-13
1,1,1,1,1,1,1,6,1,4,0,12,1,111100.0,1,0,79,27,0,USR0817,2010-01-14
1,1,1,1,1,1,1,7,1,4,1,19,2,215436.0,1,0,106,31,0,USR0817,2010-01-15
1,2,0,1,1,1,1,4,1,3,1,20,1,200882.0,1,1,136,23,0,USR0817,2010-01-16
2,2,0,1,0,0,0,8,1,5,1,21,0,142953.0,1,2,58,18,0,USR0817,2010-01-17
1,1,1,1,0,0,0,8,1,6,2,15,0,109114.0,1,1,36,10,0,USR0817,2010-01-18
1,2,1,1,0,0,0,9,1,6,1,17,0,99742.0,1,3,106,31,5,USR0817,2010-01-19
2,1,0,1,0,0,0,3,1,2,0,18,1,18402.0,1,3,152,5,5,USR0817,2010-01-20
2,2,0,1,0,0,0,7,1,3,1,12,0,208687.0,1,0,125,13,5,USR0817,2010-01-21
1,2,1,1,0,0,0,8,1,3,2,21,0,148089.0,1,3,98,11,5,USR0817,2010-01-22
2,2,0,1,0,0,0,9,1,4,2,11,2,141963.0,1,1,128,13,0,USR0817,2010-01-23
1,1,0,1,0,0,0,9,1,6,2,16,0,135805.0,1,3,136,9,10,USR0817,2010-01-24
2,1,0,1,0,0,0,2,1,1,0,17,0,70487.0,1,2,31,22,0,USR0817,2010-01-25
1,1,0,1,1,1,1,12,1,6,2,7,0,249140.0,1,0,107,38,10,USR0817,2010-01-26
1,1,0,1,0,0,0,9,1,6,2,21,2,95206.0,1,3,43,10,10,USR0817,2010-01-27
2,1,0,1,0,0,0,5,1,6,1,10,0,33343.0,1,1,79,8,0,USR0817,2010-01-28
1,1,0,1,0,0,0,11,1,4,1,17,0,189588.0,1,1,42,33,5,USR0817,2010-01-29
1,1,0,1,1,1,1,11,1,4,1,14,2,198965.0,1,2,32,32,0,USR0817,2010-01-30
1,2,0,1,0,0,0,5,1,5,0,15,0,159127.0,1,3,95,28,10,USR0817,2010-01-31
2,2,0,1,1,1,1,9,1,2,1,8,2,210031.0,1,3,131,22,5,USR0817,2010-02-01
1,2,0,1,0,0,0,5,1,2,0,22,0,106096.0,1,2,38,26,0,USR0817,2010-02-02
2,1,0,1,0,0,0,6,1,5,2,8,2,62015.0,1,2,46,26,5,USR0818,2010-01-04
2,2,0,1,1,1,1,6,1,6,2,10,1,17089.0,1,0,32,36,0,USR0818,2010-01-05
2,1,0,1,0,0,0,6,1,6,1,13,0,160192.0,1,1,129,29,10,USR0818,2010-01-06
1,1,0,1,0,0,0,9,1,4,2,15,2,162282.0,1,2,55,25,0,USR0818,2010-01-07
1,1,0,1,0,0,0,6,1,5,2,20,1,12461.0,1,0,122,12,0,USR0818,2010-01-08
2,1,0,1,0,0,0,12,1,4,2,8,0,84640.0,1,0,65,37,0,USR0818,2010-01-09
2,2,0,1,0,0,0,6,1,6,2,17,1,174833.0,1,2,147,18,5,USR0818,2010-01-10
1,2,0,1,0,0,0,1,1,3,0,19,2,145743.0,1,3,115,27,0,USR0818,2010-01-11
1,1,0,1,0,0,0,7,1,4,2,21,1,189622.0,1,3,124,22,5,USR0818,2010-01-12
2,1,0,1,0,0,0,7,1,5,2,21,0,157552.0,1,2,50,35,5,USR0818,2010-01-13
1,2,0,1,1,1,1,4,1,7,2,7,1,158806.0,1,0,27,27,0,USR0818,2010-01-14
2,2,0,1,1,1,1,4,1,3,2,20,0,76174.0,1,2,128,28,5,USR0818,2010-01-15
1,2,0,1,0,0,0,3,1,4,0,20,2,98985.0,1,1,44,22,5,USR0818,2010-01-16
1,2,0,1,0,0,0,8,1,5,1,11,2,191575.0,1,0,32,25,0,USR0818,2010-01-17
2,1,0,1,0,0,0,1,1,2,0,11,0,74663.0,1,3,28,8,0,USR0818,2010-01-18
2,2,0,1,0,0,0,10,1,4,2,13,2,38743.0,1,1,82,33,0,USR0818,2010-01-19
2,2,0,1,1,1,1,6,1,4,2,15,1,13945.0,1,2,75,13,0,USR0818,2010-01-20
1,1,0,1,0,0,0,12,1,6,2,13,2,98568.0,1,3,30,19,0,USR0818,2010-01-21
1,2,0,1,0,0,0,8,1,6,2,16,0,137915.0,1,3,96,12,0,USR0818,2010-01-22
1,2,0,1,0,0,0,6,1,5,1,10,1,159714.0,1,2,126,34,5,USR0818,2010-01-23
1,2,0,1,0,0,0,2,1,5,0,8,2,165242.0,1,0,156,17,10,USR0818,2010-01-24
2,1,1,1,1,1,1,8,1,5,1,13,2,66744.0,1,2,59,5,0,USR0818,2010-01-25
2,1,1,1,0,0,0,8,1,5,2,15,0,234561.0,1,1,87,29,10,USR0818,2010-01-26
1,2,0,1,0,0,0,5,1,4,2,8,2,194052.0,1,1,54,26,10,USR0818,2010-01-27
2,2,0,1,1,1,1,6,1,4,2,9,1,247706.0,1,2,114,35,5,USR0818,2010-01-28
2,1,0,1,1,1,1,5,1,4,0,13,2,233261.0,1,1,30,18,0,USR0818,2010-01-29
1,1,0,1,1,1,1,11,1,4,2,16,0,118443.0,1,3,64,39,5,USR0818,2010-01-30
1,2,0,1,1,1,1,6,1,5,2,18,0,49681.0,1,1,110,19,0,USR0818,2010-01-31
2,2,0,1,0,0,0,3,1,4,1,6,2,142145.0,1,1,149,16,5,USR0818,2010-02-01
2,1,0,1,1,1,1,10,1,5,0,15,1,159909.0,1,2,99,32,10,USR0818,2010-02-02
1,1,0,1,1,1,1,5,1,5,0,22,1,200525.0,1,2,156,22,10,USR0819,2010-01-04
1,2,1,1,0,0,0,2,1,6,1,15,0,37777.0,1,2,56,37,10,USR0819,2010-01-05
2,1,0,1,0,0,0,6,1,2,0,19,1,238744.0,1,0,42,22,0,USR0819,2010-01-06
2,1,0,1,1,1,1,4,1,2,1,6,1,82792.0,1,1,72,28,0,USR0819,2010-01-07
1,1,1,1,0,0,0,8,1,2,1,13,0,83425.0,1,1,76,32,10,USR0819,2010-01-08
1,2,0,1,1,1,1,4,1,5,2,11,1,152889.0,1,0,100,24,5,USR0819,2010-01-09
1,2,0,1,0,0,0,9,1,5,0,14,0,202937.0,1,1,27,33,0,USR0819,2010-01-10
1,2,0,1,1,1,1,5,1,3,2,23,0,72153.0,1,3,124,30,10,USR0819,2010-01-11
1,1,0,1,1,1,1,5,1,4,1,10,1,234359.0,1,1,154,11,5,USR0819,2010-01-12
2,1,0,1,0,0,0,5,1,5,1,19,0,16924.0,1,3,47,20,0,USR0819,2010-01-13
1,2,0,1,0,0,0,12,1,7,2,13,1,85659.0,1,2,141,9,0,USR0819,2010-01-14
2,2,0,1,1,1,1,10,1,6,2,15,0,212362.0,1,2,126,31,0,USR0819,2010-01-15
2,2,1,1,1,1,1,3,1,6,2,15,2,102866.0,1,2,62,6,0,USR0819,2010-01-16
1,1,1,1,0,0,0,4,1,3,1,8,1,136830.0,1,0,53,23,10,USR0819,2010-01-17
2,1,0,1,0,0,0,7,1,2,1,12,1,18564.0,1,1,114,23,0,USR0819,2010-01-18
2,1,0,1,1,1,1,7,1,6,2,14,0,124432.0,1,0,130,31,0,USR0819,2010-01-19
2,2,0,1,1,1,1,8,1,5,1,11,2,92536.0,1,2,74,6,0,USR0819,2010-01-20
2,2,0,1,0,0,0,7,1,5,2,18,2,156803.0,1,2,99,6,10,USR0819,2010-01-21
1,1,0,1,1,1,1,9,1,6,1,20,0,124510.0,1,1,130,5,0,USR0819,2010-01-22
2,2,0,1,1,1,1,7,1,2,1,16,1,59217.0,1,2,112,13,0,USR0819,2010-01-23
1,2,0,1,1,1,1,2,1,4,0,13,1,245389.0,1,0,124,30,0,USR0819,2010-01-24
2,1,0,1,0,0,0,9,1,6,2,9,1,227837.0,1,1,118,21,5,USR0819,2010-01-25
2,2,0,1,0,0,0,10,1,4,1,10,2,227185.0,1,3,60,22,5,USR0819,2010-01-26
1,2,0,1,0,0,0,6,1,2,0,7,0,211476.0,1,0,135,19,10,USR0819,2010-01-27
1,2,0,1,0,0,0,1,1,4,0,21,2,77725.0,1,3,82,17,10,USR0819,2010-01-28
1,2,0,1,0,0,0,5,1,4,2,20,1,92503.0,1,0,60,27,5,USR0819,2010-01-29
2,2,1,1,0,0,0,6,1,1,0,21,1,101678.0,1,1,73,5,10,USR0819,2010-01-30
2,1,1,1,0,0,0,10,1,6,2,10,1,238461.0,1,3,23,25,0,USR0819,2010-01-31
1,2,0,1,0,0,0,6,1,2,0,16,1,166170.0,1,0,25,9,0,USR0819,2010-02-01
2,2,0,1,0,0,0,6,1,6,2,8,0,212905.0,1,0,30,31,10,USR0819,2010-02-02
2,1,0,1,0,0,0,9,1,4,2,20,1,62099.0,1,1,145,13,5,USR0820,2010-01-04
1,1,0,1,1,1,1,2,1,3,1,15,0,11727.0,1,3,125,28,0,USR0820,2010-01-05
1,2,0,1,0,0,0,12,1,5,2,11,1,184939.0,1,3,141,23,0,USR0820,2010-01-06
1,1,0,1,0,0,0,1,1,5,0,16,0,208362.0,1,3,109,27,0,USR0820,2010-01-07
2,2,0,1,0,0,0,11,1,3,1,14,0,158883.0,1,2,123,22,10,USR0820,2010-01-08
2,2,0,1,1,1,1,8,1,5,0,18,1,66032.0,1,3,129,30,10,USR0820,2010-01-09
2,1,0,1,0,0,0,8,1,4,1,15,2,47589.0,1,3,78,14,5,USR0820,2010-01-10
2,1,0,1,0,0,0,8,1,2,1,6,2,12630.0,1,1,131,15,10,USR0820,2010-01-11
1,1,0,1,1,1,1,7,1,4,2,8,2,238832.0,1,2,52,18,0,USR0820,2010-01-12
1,1,0,1,0,0,0,7,1,3,1,16,0,155619.0,1,1,65,15,10,USR0820,2010-01-13
2,1,0,1,0,0,0,7,1,4,0,6,1,135966.0,1,1,43,5,10,USR0820,2010-01-14
1,1,1,1,1,1,1,9,1,3,2,9,1,232333.0,1,3,55,8,0,USR0820,2010-01-15
2,1,0,1,1,1,1,6,1,4,2,22,0,123755.0,1,3,67,25,0,USR0820,2010-01-16
1,1,0,1,0,0,0,11,1,3,1,14,1,159454.0,1,3,76,32,5,USR0820,2010-01-17
2,1,0,1,0,0,0,8,1,6,1,18,0,70654.0,1,2,114,17,5,USR0820,2010-01-18
1,2,0,1,0,0,0,7,1,2,1,18,1,165662.0,1,3,89,8,0,USR0820,2010-01-19
1,1,0,1,0,0,0,10,1,2,1,9,0,124353.0,1,1,44,15,0,USR0820,2010-01-20
1,1,1,1,0,0,0,3,1,4,1,18,0,40065.0,1,2,55,22,5,USR0820,2010-01-21
2,1,0,1,1,1,1,11,1,4,1,16,2,100287.0,1,0,85,28,0,USR0820,2010-01-22
1,1,0,1,0,0,0,12,1,7,2,12,1,106664.0,1,3,88,20,10,USR0820,2010-01-23
1,2,0,1,0,0,0,12,1,3,2,19,0,48364.0,1,1,155,22,10,USR0820,2010-01-24
1,2,0,1,1,1,1,9,1,6,2,13,0,155801.0,1,0,58,13,0,USR0820,2010-01-25
1,1,0,1,0,0,0,9,1,2,1,9,1,195337.0,1,3,96,14,5,USR0820,2010-01-26
1,1,1,1,0,0,0,10,1,6,2,18,0,228741.0,1,3,71,12,0,USR0820,2010-01-27
2,2,0,1,0,0,0,8,1,6,2,10,2,101786.0,1,2,56,39,10,USR0820,2010-01-28
1,2,0,1,1,1,1,7,1,5,1,12,2,30172.0,1,2,62,29,0,USR0820,2010-01-29
2,1,0,1,0,0,0,2,1,2,0,12,1,138977.0,1,1,143,39,0,USR0820,2010-01-30
2,1,0,1,0,0,0,4,1,6,2,12,2,213650.0,1,2,88,40,0,USR0820,2010-01-31
2,2,0,1,1,1,1,7,1,6,2,10,2,237722.0,1,2,119,37,5,USR0820,2010-02-01
2,2,0,1,1,1,1,3,1,5,0,21,2,72605.0,1,1,25,17,5,USR0820,2010-02-02
2,1,0,1,0,0,0,6,1,5,2,18,1,109252.0,1,1,111,35,0,USR0821,2010-01-04
2,2,0,1,0,0,0,9,1,3,2,21,2,53913.0,1,1,21,40,0,USR0821,2010-01-05
1,1,0,1,0,0,0,5,1,4,0,13,0,133080.0,1,1,108,15,10,USR0821,2010-01-06
2,1,0,1,0,0,0,11,1,4,1,18,0,63918.0,1,3,106,23,0,USR0821,2010-01-07
1,2,0,1,0,0,0,8,1,2,1,8,0,186641.0,1,0,23,23,0,USR0821,2010-01-08
2,2,0,1,0,0,0,10,1,5,0,10,2,172821.0,1,1,22,26,0,USR0821,2010-01-09
1,1,0,1,0,0,0,6,1,4,2,17,1,125714.0,1,0,148,12,0,USR0821,2010-01-10
1,1,0,1,0,0,0,8,1,5,0,11,2,229473.0,1,1,63,40,0,USR0821,2010-01-11
2,2,0,1,0,0,0,11,1,6,2,13,0,77954.0,1,1,30,19,0,USR0821,2010-01-12
1,1,1,1,1,1,1,2,1,4,1,14,2,89855.0,1,0,51,14,0,USR0821,2010-01-13
2,2,0,1,1,1,1,4,1,3,1,9,2,47681.0,1,3,95,26,0,USR0821,2010-01-14
1,2,0,1,0,0,0,12,1,5,2,7,2,112089.0,1,2,136,7,5,USR0821,2010-01-15
1,2,1,1,0,0,0,5,1,3,0,19,2,20875.0,1,3,132,15,0,USR0821,2010-01-16
1,1,0,1,0,0,0,5,1,6,2,20,1,244067.0,1,3,41,20,5,USR0821,2010-01-17
1,2,0,1,0,0,0,10,1,2,0,15,0,129132.0,1,0,44,28,5,USR0821,2010-01-18
2,2,0,1,0,0,0,8,1,2,1,13,1,135983.0,1,0,71,20,10,USR0821,2010-01-19
1,1,0,1,0,0,0,11,1,7,2,12,2,171158.0,1,0,145,32,0,USR0821,2010-01-20
1,2,0,1,0,0,0,7,1,4,0,6,1,193832.0,1,1,72,11,0,USR0821,2010-01-21
2,1,1,1,0,0,0,9,1,2,1,10,1,210874.0,1,0,89,17,0,USR0821,2010-01-22
2,1,0,1,0,0,0,4,1,2,0,15,2,189620.0,1,2,32,6,0,USR0821,2010-01-23
